enrollmentid,personid,calendarid,grade,startdate,enddate,schoolid,calendar_startdate,calendar_enddate,endyear,zip,schoolname,city_x,startyear,label,active,final_enddate,city_y
138818,118325,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138879,118741,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138961,118758,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138779,118760,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138881,118915,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138941,118921,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138757,118927,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
142877,119003,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138943,119029,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138975,119237,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
142868,119358,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138993,119629,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138903,119633,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138948,120179,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138995,120228,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138761,120839,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138760,120843,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138831,120876,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138875,121760,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138929,122804,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138926,122902,452,04,2020-09-02,2021-06-25,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138835,122904,452,03,2020-09-02,2021-06-25,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138960,122967,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138969,122974,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138729,123737,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138720,124292,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138743,124558,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138748,124991,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138749,124994,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138813,125039,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138740,125058,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138809,125108,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138802,125163,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138798,125167,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138724,125386,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138728,125431,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138783,126322,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138741,126325,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130451,126329,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138730,126330,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138739,126335,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
141689,126338,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138788,126372,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138770,126375,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138769,126376,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130457,126378,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138756,126382,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138787,126401,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138797,126474,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138977,126478,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138794,126528,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138810,126539,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138804,126676,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138806,126755,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138807,126771,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138738,126831,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138744,126861,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138750,126873,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138808,126927,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138751,126950,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138785,127223,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138764,127245,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
142100,127340,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138792,127382,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138758,127392,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139008,127423,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138980,127441,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130559,127442,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138861,127536,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130629,127622,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138773,127700,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138778,127736,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138781,127783,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138745,127797,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138763,127803,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138782,127814,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138795,127855,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138762,127861,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138852,127863,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138735,127881,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
133832,127884,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138780,127890,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138736,127921,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138796,127986,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138731,128095,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138742,128137,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138811,128146,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138789,128152,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138753,128156,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138786,128161,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138771,128164,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138772,128184,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138790,128202,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138767,128275,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138883,128281,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138726,128326,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138759,128344,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138725,128353,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138887,128410,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138752,128411,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138799,128484,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138800,128506,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138723,128573,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138722,128596,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138727,128979,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138776,129056,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
142116,129059,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130712,129218,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139063,129275,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138754,130367,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139044,133680,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138962,133993,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138912,133996,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138844,134002,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138959,134578,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138928,134634,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138986,134723,452,04,2020-09-02,2021-06-25,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
142099,134728,452,02,2020-09-02,2021-06-25,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138860,134805,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138826,135902,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130633,135969,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138999,136859,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138998,136860,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139001,136930,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139000,136942,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139004,136976,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139007,137008,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139002,137013,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139003,137020,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139010,137021,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139034,137042,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139012,137292,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139013,137298,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139024,137339,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139019,137477,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139042,137597,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139045,137744,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139068,137821,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139022,138002,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139015,138048,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139070,138059,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139025,138083,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139069,138090,452,01,2020-09-02,2020-09-02,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2020-09-02,Providence
139071,138100,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139067,138167,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139064,138177,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139041,138188,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139043,138199,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139049,138214,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139051,138225,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139059,138260,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139052,138267,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139030,138268,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139062,138284,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139061,138297,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139065,138338,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139074,138517,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139088,138522,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139078,138523,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139090,138524,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139081,138525,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139057,138526,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139017,138533,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139021,138558,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139023,138594,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139020,138613,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139026,138665,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139014,138678,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139027,138730,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139037,138806,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139038,138837,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139031,138865,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139032,138873,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139036,138883,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130647,138893,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139033,138894,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139029,138920,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139083,138931,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139075,138946,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139076,138954,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139054,138958,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139060,138970,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130493,138979,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139055,138987,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139079,139073,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139084,139074,452,01,2020-09-02,2021-06-25,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139082,139098,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139080,139126,452,01,2020-09-02,2021-06-25,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139085,139129,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139086,139151,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138896,139154,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139089,139160,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139091,139167,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139018,139405,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139056,139533,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
133527,139547,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139092,139570,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138734,139592,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138886,142981,452,03,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139046,143050,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139047,143059,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139053,143083,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138979,143086,452,04,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
130548,143104,452,KG,2020-09-01,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139009,143123,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139016,143136,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
138801,143149,452,02,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139077,143169,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139048,143175,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
139006,143187,452,01,2020-09-02,,61,2020-09-01,2021-06-25,2021,2909,be,Providence,2020,20-21,1,2021-06-25,Providence
